"geno" "X1_280" "X1d_280" "X2_280" "X3_280" "X4_280" "X6_280" "X6d_280" "X7d_280" "X7_280" "X1d_320" "X2d_320" "X3d_320" "X3_320" "X4d_320" "p.COUM" "X6_320" "FERULIQ" "X9_320" "X5d_320" "X10_320" "X1d_360" "X2d_360" "X1_360" "X2_360" "X3d_360" "X4d_360" "X3_360" "X5d_360" "X6d_360" "Orient" "X7d_360" "HOMOO" "X8d_360" "ISOVIT" "X9d_360" "X10d_360" "X11d_360" "X8_360" "X10_360" "X11_360" "X14_360" "X15_360" "X16_360" "X17_360" "X18_360" "X22_360" "X23_360" "X24_360" "X25_360" "X28_360" "X29_360" "X30_360" "X31_360" "X32_360" "X33_360" "X34_360" "X35_360" "X36_360"
"TT06DC.40.49" 31.7666666666667 0 6.9 0 19.7333333333333 0 8.06666666666667 0 275.266666666667 0 60.3666666666667 59.4333333333333 0 12.6 42.3333333333333 26.3666666666667 0 13.0666666666667 6.4 10.2333333333333 650.133333333333 68.1666666666667 38.9333333333333 39.5 362.2 31.4666666666667 0 245.7 10.6333333333333 11.6666666666667 120.333333333333 102.266666666667 39.7333333333333 37.0666666666667 56.1 229.166666666667 47.2333333333333 0 39.5333333333333 0 15.8666666666667 0 0 0 12.2 0 0 0 0 0 0 0 0 0 0 0 0 0
"TT06DC.40.52" 10.3333333333333 0 0 0 26.5 0 12.2666666666667 0 1096.36666666667 0 41.9333333333333 48.7333333333333 0 0 19.5 16.4333333333333 22.3333333333333 0 0 26.8 0 0 0 0 0 0 0 0 0 0 75.2 0 0 0 0 0 0 8.7 0 40.1666666666667 26.8333333333333 0 9.7 0 11.7666666666667 0 11.2 10.2 15.6 21.4333333333333 56.6 7.43333333333333 15.8333333333333 8.23333333333333 15.0666666666667 3.83333333333333 14.9666666666667 18.4666666666667
"TT06DC.40.53" 12.3666666666667 6.23333333333333 0 1.73333333333333 30.4 4.86666666666667 39.4333333333333 18.9666666666667 201.633333333333 14.7666666666667 77.4333333333333 68.8 0 8.96666666666667 22.9333333333333 0 0 0 14.5666666666667 16.6666666666667 1026.36666666667 97.0666666666667 40.4333333333333 23.1 184.633333333333 19.3666666666667 0 357.966666666667 0 0 91.7333333333333 83.2333333333333 47.2333333333333 37.8 52.6 267.333333333333 29.7333333333333 0 26.6333333333333 0 19.3333333333333 0 5.23333333333333 0 0 0 6.9 7.5 0 8.46666666666667 24 0 10.3333333333333 1.9 10.1333333333333 2.73333333333333 7.43333333333333 10.2333333333333
"TT06DC.42.01" 0 0 0 0 12.0666666666667 0 9.66666666666667 0 244.566666666667 0 19.9333333333333 62.3 6.66666666666667 0 33.4333333333333 27.5333333333333 0 0 18.3333333333333 0 0 0 0 0 0 0 0 0 0 0 110.3 0 0 0 0 0 0 17.2 0 14.1 26.2333333333333 0 9.56666666666667 0 11.8333333333333 0 11.4666666666667 15.7666666666667 15.6 28.5666666666667 82.0333333333333 13.5 27.1 15.1666666666667 26.7 5.4 29.9333333333333 39.7
"TT06DC.42.02" 12.8666666666667 0 0 0 22.6666666666667 0 0 0 1130.66666666667 0 80.8333333333333 66.8 0 0 32.4666666666667 0 19.6 0 5.63333333333333 19.7333333333333 1063.43333333333 84.9333333333333 49.3 36.9666666666667 461.7 39.5 0 366.8 11.7 15.0333333333333 165.466666666667 111.733333333333 54.3666666666667 46.4333333333333 57.2666666666667 271.333333333333 34.5666666666667 19.4333333333333 20.7333333333333 0 28.2666666666667 0 0 0 23.2666666666667 0 0 0 0 9.33333333333333 20.2666666666667 0 6.5 0 7.6 5.76666666666667 0 0
"TT06DC.42.03" 11.4333333333333 0 0 25.2333333333333 33.0666666666667 7.26666666666667 78.6 5.33333333333333 1013.53333333333 17.5333333333333 82.7 77.1333333333333 0 0 22.8666666666667 0 0 0 7.4 15.8666666666667 1265.8 107.166666666667 51.2 34.4 331.033333333333 30.2666666666667 0 1102.9 61.4666666666667 19.7666666666667 96.0333333333333 278.833333333333 98.8333333333333 55.4666666666667 166.433333333333 583.233333333333 90.4666666666667 18.0666666666667 29.2 0 19.9 6.5 0 0 20.6 0 0 0 4.7 0 9.06666666666667 0 4.63333333333333 0 6.03333333333333 3.53333333333333 0 0
"TT06DC.42.04" 54.8666666666667 0 7.33333333333333 0 20.5 0 6.56666666666667 0 235.4 0 60.6 53.7666666666667 0 12.7 25.8666666666667 24.5333333333333 0 8.53333333333333 0 13.3333333333333 272.866666666667 33.11 10.9333333333333 12.2 379.333333333333 20.8333333333333 0 162.6 0 17.1666666666667 111.8 68.8333333333333 37.5 27.6333333333333 48.7 172.233333333333 30.2666666666667 0 26.1 0 9.73333333333333 0 0 0 8.43333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0
"TT06DC.42.05" 10.4666666666667 8.5 0 0 25.8333333333333 0 11.9 6.36666666666667 282.266666666667 15.5 63.4333333333333 70.5 0 6.56666666666667 25.8 29.7333333333333 26.7333333333333 8.63333333333333 11.1 12.6666666666667 1023.86666666667 101.066666666667 45 0 641.8 13.9333333333333 0 254.133333333333 16.9 22.2 105.166666666667 74.5666666666667 39.5333333333333 30.1666666666667 59.8666666666667 206.833333333333 28.0333333333333 9.56666666666667 10.1 0 10.0333333333333 0 0 0 10.3333333333333 0 0 0 0 0 0 0 0 0 0 2.96666666666667 0 0
"TT06DC.42.06" 0 8.33333333333333 0 0 18.1666666666667 0 32.4666666666667 4.83333333333333 248.633333333333 18.2333333333333 90.1333333333333 67.4666666666667 0 7.3 24.7 20.1333333333333 0 0 16.4 26.7 945.533333333333 94.5333333333333 49.0333333333333 47.8333333333333 361.9 21.2333333333333 0 464.366666666667 43.2333333333333 54.1 124.833333333333 136.533333333333 43.6333333333333 47.2666666666667 119.933333333333 282.533333333333 65.0666666666667 10.2 29.8666666666667 0 16.0333333333333 0 0 0 15.1333333333333 0 5.46666666666667 0 4.56666666666667 6.43333333333333 11.6 0 0 0 0 0 0 0
"TT06DC.42.07" 14.7666666666667 8.1 0 0 40.6666666666667 6.03333333333333 10.5333333333333 0 26.2333333333333 0 52.1666666666667 46.0666666666667 8.23333333333333 0 13.4666666666667 13.2666666666667 27.8333333333333 0 0 21.6666666666667 0 67.5333333333333 0 0 95.0666666666667 0 0 0 0 0 106.366666666667 0 0 0 7.96666666666667 31.3333333333333 8.8 21.0666666666667 0 24.3 31.0666666666667 0 7.46666666666667 4.86666666666667 16.6666666666667 0 9.06666666666667 5.1 11.6666666666667 21.7333333333333 35.0666666666667 0 12.0333333333333 0 11.1 0 8.3 7.26666666666667
"TT06DC.42.09" 10.6 35.7666666666667 0 7.53333333333333 32.9666666666667 13.6 37.0666666666667 5.96666666666667 88.9666666666667 19.3333333333333 96.3666666666667 61.3666666666667 0 8.83333333333333 27.4 0 0 0 14.7 18.6 1100.66666666667 89.6666666666667 0 0 892.333333333333 26.7333333333333 0 376.766666666667 0 41.4333333333333 180.7 152.533333333333 57.1666666666667 35.4333333333333 86.7666666666667 243.9 74.2333333333333 0 41.2333333333333 0 20.5333333333333 0 0 0 15.6 0 0 0 0 6.6 9.23333333333333 0 0 0 0 2.33333333333333 0 0
"TT06DC.42.11" 16.3333333333333 9.4 1.63333333333333 5.9 26.6666666666667 0 0 0 75.6333333333333 0 31.5333333333333 53.5666666666667 0 0 18.0333333333333 0 32.4666666666667 4.1 24.2 23.4 197.333333333333 0 11.9 10.5666666666667 70.0333333333333 0 0 92.1333333333333 0 0 75.4666666666667 29.3333333333333 0 0 13.8333333333333 70.8333333333333 10.3333333333333 9.1 0 11.1666666666667 22.3666666666667 0 7.83333333333333 0 11.4333333333333 0 3.7 17.6 7.2 12.8666666666667 33.7666666666667 0 10.9333333333333 6.46666666666667 12.9666666666667 3.7 6.4 9.23333333333333
"TT06DC.42.13" 12.8333333333333 0 8.23333333333333 6.33333333333333 8.46666666666667 0 41.1333333333333 0 961.333333333333 0 20.6333333333333 45.0333333333333 0 0 38.9666666666667 0 24.2666666666667 0 8.5 0 416.566666666667 39.4 12.8 15.6666666666667 89.3 10.6333333333333 0 165.4 10.1666666666667 13.8 82.0333333333333 34.1666666666667 17.7333333333333 31.8 32.5666666666667 121.266666666667 12.1 13.8 33.5666666666667 0 26.7333333333333 0 0 0 19.0666666666667 0 8.3 0 7.06666666666667 15 71.6 6.13333333333333 20.0666666666667 7.8 20.3 0 20.7333333333333 22.5
"TT06DC.42.14" 13.5333333333333 0 13.1 0 12.1666666666667 0 0 7.93333333333333 857.566666666667 0 43.4 56.8666666666667 0 0 38.3666666666667 0 28.6666666666667 0 0 11.8666666666667 1465.36666666667 136.666666666667 60.3666666666667 35.7666666666667 311.9 29.1333333333333 0 519.7 0 42.1666666666667 115.466666666667 117.633333333333 45.6333333333333 57.8 77.1333333333333 311.733333333333 38.7666666666667 14.4333333333333 10.8 0 23.0333333333333 0 0 0 24.8333333333333 0 0 0 0 0 12.9333333333333 0 0 0 0 0 0 0
"TT06DC.42.15" 10.9 0 0 0 20.5 0 0 0 913.033333333333 0 55 64.9333333333333 9.6 0 0 0 0 0 0 14.1666666666667 1345.56666666667 126 45.4666666666667 32.4666666666667 277.1 30.3666666666667 0 440.8 26 36.3333333333333 104.7 97.3 41.2333333333333 60.2333333333333 69.1 282.566666666667 29.5666666666667 12.0666666666667 15.4666666666667 0 17.3333333333333 0 0 0 20.2666666666667 0 0 0 0 0 8.53333333333333 0 0 0 0 0 0 0
"TT06DC.42.16" 7.9 3.73333333333333 3.43333333333333 0 28.4666666666667 4.43333333333333 25.5333333333333 5.7 203.266666666667 6.8 39.8333333333333 58.0666666666667 0 11.8666666666667 20.1 0 0 0 17.0333333333333 0 280.633333333333 25.1 10.5 0 91.7666666666667 0 0 98.6333333333333 0 0 95.3333333333333 26.4333333333333 0 23.2333333333333 20.5333333333333 72.2 12 22.8666666666667 0 28.8 32.7666666666667 0 6.33333333333333 0 17.5666666666667 0 6.46666666666667 0 9.1 9.5 46.6 0 16.6666666666667 0 16.6 3.46666666666667 11.9666666666667 16.3666666666667
"TT06DC.42.17" 107.166666666667 0 0 0 21.1666666666667 0 44.6666666666667 0 1013.96666666667 14.5666666666667 86.8666666666667 53.8 0 12.3666666666667 45.5 0 50.7666666666667 8.86666666666667 12.3 11.4666666666667 1425.73333333333 139.3 84.8 41.0666666666667 423.3 29.2 0 556.7 23.7 18.8666666666667 141.366666666667 160.4 57.3666666666667 53.1 72.4 324.6 56.3333333333333 13.7666666666667 30.2666666666667 0 18 0 0 0 16.6666666666667 0 4.16666666666667 0 0 0 9.73333333333333 0 0 0 0 0 0 0
"TT06DC.42.18" 0 12.8 0 12.2 9.6 0 0 10.2666666666667 1074.96666666667 12.7 53.9 73.4666666666667 0 9.3 33.2333333333333 0 0 0 17.0666666666667 21.9 1041.93333333333 118.933333333333 38.4666666666667 11.1333333333333 682.266666666667 16.6 0 641.633333333333 45.1666666666667 34.0333333333333 144.766666666667 125.033333333333 69.1333333333333 50.1666666666667 118.166666666667 354.266666666667 37.9666666666667 12.5333333333333 0 0 26.9 0 0 0 33.9666666666667 0 5.66666666666667 0 6.33333333333333 0 16.8666666666667 0 6.83333333333333 0 8.13333333333333 5.16666666666667 0 0
"TT06DC.42.19" 20.2333333333333 9.6 2.86666666666667 0 0 7.7 24.8333333333333 0 79.2333333333333 0 40.5666666666667 47.3666666666667 0 6.33333333333333 46.6 0 27.3666666666667 0 12.0666666666667 52.5 77.6 0 10.5666666666667 12.2333333333333 49.0333333333333 0 0 90.1 0 0 104.766666666667 33 0 0 25.7666666666667 52.8333333333333 17.4666666666667 7.13333333333333 0 15.3666666666667 23.9666666666667 0 0 0 12 0 10.8333333333333 0 8.56666666666667 19.1666666666667 154.6 12.4333333333333 27.5666666666667 14.5666666666667 31.2333333333333 5.3 28.6333333333333 36.3333333333333
"TT06DC.42.21" 11.2666666666667 10.8333333333333 0 11.8666666666667 14.4 0 44.7333333333333 0 1187.33333333333 0 108.633333333333 69.3333333333333 10.7 9.3 28.4 0 0 0 10.3333333333333 13.0333333333333 1346.73333333333 146.133333333333 105.533333333333 10.3666666666667 845.533333333333 28.0666666666667 0 442.966666666667 29.1333333333333 33.6 199.166666666667 160.433333333333 80.1 46.2 83.0333333333333 313.5 68.2333333333333 12.1333333333333 19.3666666666667 0 17.4333333333333 0 0 0 17.4 0 0 0 0 0 7.03333333333333 0 0 0 0 0 0 0
"TT06DC.42.22" 10.3333333333333 0 0 8.9 20.9666666666667 0 25.1666666666667 0 1170.63333333333 0 71.1 70.7666666666667 0 0 0 0 0 0 8.1 43 348.9 40.0333333333333 23.1666666666667 0 262.566666666667 0 0 192.233333333333 15.1333333333333 14.8 110.366666666667 61.9333333333333 33.2666666666667 19.8 49.6333333333333 122.033333333333 28.1666666666667 10.5 0 20.1666666666667 22.0666666666667 0 10.4666666666667 0 13.7 5.23333333333333 9.76666666666667 12 6.53333333333333 16.3 54.3333333333333 7.56666666666667 19.6666666666667 8.06666666666667 23 0 22.1 22.0333333333333
"TT06DC.42.23" 0 13.5666666666667 0 10.4 19.1333333333333 0 0 7.23333333333333 1242.13333333333 24.7 138.833333333333 82.3 0 9.23333333333333 36.7666666666667 0 0 0 9.3 22.9 1720.76666666667 161 56.2333333333333 9.6 806.233333333333 25.2333333333333 0 700.266666666667 39.5333333333333 41.3 192.233333333333 126.2 71.8333333333333 49.0333333333333 95.0333333333333 377.2 34.9666666666667 15.4 14.9666666666667 0 22.6333333333333 0 0 0 26.1666666666667 0 0 6.1 0 5.43333333333333 11.8 0 0 0 0 7.13333333333333 0 0
"TT06DC.42.24" 59 0 0 0 10.2333333333333 0 0 0 1140.76666666667 0 23.5 42.1 0 11.1 21.6 20.3 0 0 6.66666666666667 29.4333333333333 0 0 0 0 0 0 0 0 0 0 49.2 0 0 0 0 0 0 8.16666666666667 0 15.1333333333333 20.7 0 8.3 6.46666666666667 11.3 0 7.7 0 5 8.56666666666667 35.6333333333333 5.73333333333333 13.7 5.4 14.7666666666667 2.9 9.23333333333333 11.7333333333333
"TT06DC.42.25" 13.3 12.5 0 19.3333333333333 28.5333333333333 4.8 0 5.1 29.7333333333333 3.36666666666667 58.2666666666667 61.4333333333333 10.6333333333333 9.73333333333333 16.4333333333333 0 0 0 12.6333333333333 50.6666666666667 0 0 0 9.1 0 0 0 0 0 0 97.4666666666667 0 0 0 0 0 0 15.8333333333333 10.8666666666667 17.6666666666667 39.7666666666667 0 15.6 5.3 18.3 9.6 11.3 6.06666666666667 10.4 25.3 81.0333333333333 11.6 30.1 15 32.9333333333333 0 27.9 34.6333333333333
"TT06DC.42.26" 12.8666666666667 5.96666666666667 0 10.2333333333333 30.6333333333333 8.8 12.1333333333333 0 26.7333333333333 0 31.2666666666667 58.4333333333333 14.3 7.83333333333333 20.4666666666667 20.4 24.9 0 12.9333333333333 40 0 0 0 0 0 0 9.66666666666667 0 0 0 62.1666666666667 0 0 0 0 0 0 20.1 7.96666666666667 14.5666666666667 34.8666666666667 0 9.5 4.9 11.4 7.2 5.43333333333333 0 6.5 12.4 47.9666666666667 6.43333333333333 18.5666666666667 8.16666666666667 19.6 3.46666666666667 11.9333333333333 15.4666666666667
"TT06DC.42.28" 0 22.0333333333333 0 0 12.6333333333333 0 17.3333333333333 8.13333333333333 214.733333333333 5.76666666666667 45.8666666666667 55.3333333333333 0 0 31.3333333333333 25.9333333333333 0 0 33.2666666666667 0 0 0 49.4333333333333 9.23333333333333 0 0 38.9666666666667 0 0 0 116.5 64.9333333333333 26.4666666666667 0 22.5333333333333 43.4666666666667 16.7666666666667 22.0666666666667 9.43333333333333 19.0333333333333 36.9333333333333 0 14.9333333333333 5.66666666666667 17.4333333333333 10.1 10.3333333333333 21.3666666666667 0 13.0666666666667 179.1 16.2333333333333 38.7 16.2 37.9 0 43.0666666666667 48
"TT06DC.42.35" 7 8.13333333333333 0 0 31.8666666666667 44.4 69.5333333333333 11.5 118.286666666667 27.6666666666667 110.8 73.5666666666667 0 0 0 0 0 5.26666666666667 43.1 19.1666666666667 2029.23333333333 196.766666666667 0 0 558.566666666667 55.7666666666667 25.4 1189.9 0 0 247.9 168.566666666667 102.766666666667 68.3333333333333 193.4 624.766666666667 89.7333333333333 13.4666666666667 28.9333333333333 0 19.7666666666667 0 0 0 22.4666666666667 0 0 0 12.0333333333333 5.2 17.4333333333333 0 0 0 0 6.73333333333333 0 0
"TT06DC.42.36" 7.6 0 0 5.9 11.7333333333333 0 5.76666666666667 0 26.1 7.93333333333333 41.5 57.3333333333333 0 9.3 22.2 0 0 0 7 26.1666666666667 452.6 57.2 15.1666666666667 0 165.8 17.7 0 204.133333333333 0 0 76.3666666666667 58.5333333333333 21.7333333333333 30.8666666666667 47.8333333333333 143.433333333333 20.6666666666667 12.0666666666667 12 0 18.7 0 0 0 19.5 0 0 0 0 0 15.3666666666667 0 1.73333333333333 0 8.4 2.96666666666667 3.76666666666667 5.26666666666667
"TT06DC.42.38" 21.7333333333333 0 0 12.7 53.3333333333333 23.5333333333333 21.6666666666667 0 85.1666666666667 23.3 104.633333333333 44.6 0 0 29.1 0 0 0 6.96666666666667 17.7666666666667 692.033333333333 45.9333333333333 0 20.8 259.8 22.2 0 268.6 0 0 91.1333333333333 111.533333333333 49.0666666666667 29.7333333333333 54.7666666666667 248.9 47.2 0 10.0666666666667 0 17.8666666666667 0 0 0 17.2666666666667 0 0 0 0 0 9.66666666666667 0 0 0 0 4.13333333333333 0 0
"TT06DC.42.40" 11.7333333333333 16.5666666666667 0 5.6 23.5666666666667 10 0 14.4666666666667 22.1333333333333 25.8333333333333 104.733333333333 67.4 0 10.0333333333333 21.1333333333333 0 0 0 12.5666666666667 32.2333333333333 825.7 94.5666666666667 33.7666666666667 0 622.166666666667 23.7333333333333 0 408.966666666667 44.6 23.7666666666667 185.733333333333 97.7333333333333 38.2333333333333 32.0666666666667 59.8666666666667 213.4 38.3666666666667 26.3333333333333 8.96666666666667 12.7666666666667 30.4333333333333 0 8.26666666666667 0 29.1 10.6 8.76666666666667 7.46666666666667 7.33333333333333 7.43333333333333 47.4333333333333 3.63333333333333 14.9 6.96666666666667 16.7666666666667 3.4 8.86666666666667 11.8666666666667
"TT06DC.42.41" 35.3666666666667 0 0 0 5.56666666666667 0 13.4 0 856.2 0 29.0666666666667 40.6 0 8.56666666666667 48.8333333333333 0 42.8 0 6.83333333333333 70.4333333333333 87.8666666666667 0 10.2333333333333 0 79.3333333333333 0 0 37.4 0 0 103.666666666667 0 0 0 12.4666666666667 32.8333333333333 7.03333333333333 12.5 0 16.1 33.1333333333333 0 9.06666666666667 5.2 17.8 0 9.46666666666667 0 4.8 9.93333333333333 168.233333333333 17 43.5 22.2333333333333 45.8333333333333 0 37.3 41.0666666666667
"TT06DC.42.43" 15.3333333333333 0 0 0 41.9 0 16.5 0 1057.36666666667 0 34.2 61.1666666666667 4.96666666666667 7.66666666666667 16.2333333333333 0 18.4666666666667 0 0 34.4 157.666666666667 16.5333333333333 17.9333333333333 0 144.866666666667 0 0 70.4333333333333 0 0 80.5333333333333 30.4333333333333 0 0 18.2666666666667 63.4333333333333 18.1666666666667 6.43333333333333 0 26.6333333333333 19.9666666666667 0 12.8333333333333 5.1 9.46666666666667 6.66666666666667 7.36666666666667 0 24.9 11.2333333333333 40.6 7.43333333333333 17.1666666666667 8.36666666666667 19.0333333333333 4 14.4666666666667 19.6666666666667
"TT06DC.42.44" 17.3333333333333 9.26666666666667 0 19.2666666666667 33.3 19.1666666666667 0 3.23333333333333 28.1333333333333 14.8 75.3 57.1666666666667 0 9.76666666666667 23.9 0 0 10.6333333333333 7.06666666666667 22.8333333333333 1672.5 207.266666666667 121.1 33.9333333333333 385.1 34.5666666666667 0 330.266666666667 23.4666666666667 0 82.1666666666667 149.633333333333 66.3333333333333 45.4666666666667 79.7 425.866666666667 73.6333333333333 0 22.9 0 11.5 0 0 0 12.1333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0
"TT06DC.42.45" 5.46666666666667 7.9 0 5.6 17.3333333333333 3.2 27.0333333333333 13.7666666666667 123.233333333333 23.6333333333333 93.5 67.6666666666667 0 9.96666666666667 17.9333333333333 17.6666666666667 26.1333333333333 13.4 8.86666666666667 15.3 872.966666666667 88.9 0 20.6666666666667 360.033333333333 25.1666666666667 0 497.466666666667 0 26.9 143.5 107.833333333333 41.5666666666667 48.9 92.7666666666667 248.666666666667 44.1333333333333 11.2333333333333 19.8 0 21.7333333333333 0 6.13333333333333 0 18.4333333333333 0 0 0 0 5.23333333333333 17.9 0 0 7 0 0 0 0
"TT06DC.42.46" 16.6666666666667 11.5333333333333 0 0 25.0333333333333 0 30.8333333333333 0 986.533333333333 16.8333333333333 101.533333333333 75.5666666666667 0 0 29.1666666666667 0 17.0333333333333 0 8.4 16.7666666666667 1631.66666666667 178.4 89.6666666666667 18.2 558.133333333333 23.5333333333333 0 377.2 19.0333333333333 15.9 119.3 130.233333333333 80.8333333333333 46.9 90.3 413.066666666667 47.8 11.0333333333333 15.6 0 13.4 0 0 0 14.7 0 0 0 0 0 0 0 0 0 0 3.6 0 0
"TT06DC.42.48" 18.5 12.5666666666667 14.8333333333333 0 33.7666666666667 8.03333333333333 0 6.86666666666667 23.7666666666667 13.6333333333333 70.9666666666667 63.1666666666667 0 10.0333333333333 27.3333333333333 0 0 0 5.76666666666667 16.2 710.6 66.9666666666667 38.2333333333333 0 499.6 27.0666666666667 0 347.2 0 23.9666666666667 118.333333333333 120.066666666667 56.4 37.0666666666667 74.8333333333333 315.066666666667 64.3333333333333 15.5666666666667 0 0 16.4666666666667 0 0 0 18.3666666666667 0 0 0 0 0 0 0 0 0 0 3.83333333333333 0 0
"TT06DC.42.49" 14.4 10.9333333333333 0 11.6 31.2 9.66666666666667 19.4 4.86666666666667 74.4333333333333 0 86.1 59.4 0 0 15.8333333333333 0 0 0 8.06666666666667 43.8 0 0 8.66666666666667 10.1 0 0 8.4 0 0 0 97.3666666666667 0 0 0 0 0 0 12.4 0 8.46666666666667 31.9333333333333 0 12.9666666666667 0 12.9666666666667 8.56666666666667 9.66666666666667 14.2 0 21.9666666666667 76.9333333333333 10.6 29.0666666666667 13.1666666666667 28.4 7.06666666666667 24.8333333333333 33.7666666666667
"TT06DC.42.53" 13.1 12 0 0 32.8666666666667 5.23333333333333 26.4 0 71.4666666666667 18.2 56.5666666666667 61.4666666666667 0 7.83333333333333 22.3333333333333 0 0 0 10.3 27.8666666666667 1293.03333333333 111.8 113.3 19.8333333333333 519.966666666667 24.3666666666667 0 362 0 0 131.9 153.533333333333 52.2333333333333 45.1333333333333 56.2333333333333 291.266666666667 61.2333333333333 0 22.6 0 16.3333333333333 0 5.4 0 0 0 0 0 4.56666666666667 0 19.1 0 0 5.23333333333333 0 3.66666666666667 0 0
"TT06DC.42.55" 0 10.9 0 6 8.06666666666667 0 0 6.23333333333333 25.2666666666667 0 38.6333333333333 49.2666666666667 7.8 0 23.8 21.4 0 0 0 40.1666666666667 0 0 0 0 0 0 35.4666666666667 0 0 0 122.533333333333 0 0 0 11.0666666666667 19.6333333333333 0 9.26666666666667 0 11.2333333333333 27.9333333333333 0 14.8666666666667 0 13.1 16.5 10.1333333333333 11.9 0 10.6 102 12.6666666666667 25.7333333333333 15.1666666666667 25.1 0 35.0666666666667 41.0666666666667
"TT06DC.44.01" 18.5666666666667 0 0 0 37.6 0 0 0 641.9 0 36.7666666666667 45.6 0 0 16.5 16.0666666666667 43.6333333333333 0 8.03333333333333 0 0 0 0 0 0 0 9.13333333333333 0 0 0 72 0 0 0 0 0 0 10.6666666666667 0 15.4333333333333 23.1333333333333 0 8.16666666666667 4.2 11.0666666666667 0 7.73333333333333 6.76666666666667 6.46666666666667 15.4666666666667 28.7666666666667 0 10.8666666666667 0 10.5 0 0 0
"TT06DC.44.03" 0 0 0 8.7 21.3333333333333 0 0 6.6 1104.1 0 96.5333333333333 67.9333333333333 9.5 0 19.7333333333333 18.2 0 0 7.53333333333333 63.2666666666667 0 0 0 10.2 0 0 0 0 0 0 134.233333333333 0 0 0 0 0 0 11.2666666666667 0 23.4 35.2 0 16.5 4.5 18.1 23.4666666666667 16.3333333333333 7.36666666666667 24.6 33.5666666666667 124 13.9 35.8333333333333 16.1666666666667 39.6333333333333 6.63333333333333 32.9333333333333 42.1333333333333
"TT06DC.44.05" 21.8333333333333 7.1 0 0 43.4333333333333 4.96666666666667 0 0 30.5 0 40.9 49.3 8.2 5.16666666666667 17.9 18.3666666666667 26.3 0 9.2 36.1666666666667 0 0 0 8.43333333333333 0 0 11.2333333333333 0 0 0 80.4333333333333 0 0 0 0 0 0 29.7 8.36666666666667 11.4666666666667 31.8333333333333 0 7 5.5 18.0666666666667 9.4 0 7.1 7 8.26666666666667 58.6 5.93333333333333 17.8666666666667 8.06666666666667 19.5 2.63333333333333 13.2666666666667 17.2333333333333
"TT06DC.44.07" 11.3333333333333 11.9 0 0 8.83333333333333 0 46.2333333333333 6.53333333333333 925.4 8.16666666666667 31.0333333333333 66 7.56666666666667 8.26666666666667 32.0666666666667 0 0 0 0 19.1333333333333 864.966666666667 115.8 40.1333333333333 35.2 255.266666666667 20.3666666666667 0 339.066666666667 39.9 15.8666666666667 116.133333333333 107.2 53.8666666666667 56.4 119.866666666667 289.533333333333 52.6333333333333 7.33333333333333 15.8 0 16.3666666666667 0 0 0 11.7333333333333 0 0 0 0 0 11.3 0 0 0 0 0 0 0
"TT06DC.44.10" 16.1666666666667 0 6.23333333333333 11.0333333333333 34.6 0 14.7 0 1087.53333333333 0 49.7333333333333 64.6 8 10.1333333333333 16.3 19.4 26.1666666666667 0 15.8 33.7 0 0 0 0 0 0 14.6333333333333 0 0 0 79.3 0 0 0 0 0 0 11.7 27.4666666666667 0 25.2333333333333 0 0 0 10.8 7.03333333333333 9.66666666666667 13.7 7.56666666666667 16.2666666666667 33.4666666666667 5.5 14.4333333333333 5.76666666666667 15.6666666666667 4.06666666666667 6.03333333333333 7.66666666666667
"TT06DC.44.11" 22.0666666666667 0 0 10.6666666666667 18.4 0 9.13333333333333 6.03333333333333 957.5 0 29.4 53.9333333333333 0 9.9 36.8333333333333 30.2333333333333 26.9666666666667 0 12.4 54.1666666666667 0 0 0 8.7 0 0 15.9 0 0 0 89 0 0 0 0 0 0 10.3333333333333 0 21 23.8 0 14.7333333333333 4.86666666666667 10.5666666666667 0 15.4666666666667 21.7 9.26666666666667 21.3333333333333 62.2 9.4 23 10.4333333333333 25.8 4.93333333333333 17.4666666666667 20.0333333333333
"TT06DC.44.13" 0 9.63333333333333 0 8.36666666666667 13.2666666666667 0 79.1333333333333 7.9 1007.76666666667 11.3 37.1666666666667 64.7666666666667 8.1 0 28.4 0 0 0 0 25.8 698.5 80.4666666666667 41.3 0 538.333333333333 11.1 0 335.133333333333 27.3666666666667 22.5666666666667 119.8 93.4333333333333 48.2666666666667 29.6 70.3333333333333 187.466666666667 43.2 6.36666666666667 21.1666666666667 0 14.1666666666667 0 0 0 8.83333333333333 0 0 0 0 0 0 0 0 0 0 3.9 0 0
"TT06DC.44.14" 8.96666666666667 16.3666666666667 0 6.33333333333333 16.3 0 44.1666666666667 9.26666666666667 24.7333333333333 10.1 52.5666666666667 65.1666666666667 0 9.06666666666667 23.6666666666667 0 0 0 13.3333333333333 30.3333333333333 428.633333333333 40.6666666666667 0 0 321.7 13.9666666666667 0 166.766666666667 0 0 128.766666666667 59.6 26.9333333333333 25 34.9666666666667 133.566666666667 29.9666666666667 0 29.5333333333333 0 17.8 0 4.1 0 11.3666666666667 0 7.2 5.46666666666667 8.03333333333333 12.6 30.4 0 9.23333333333333 0 12.0333333333333 4.16666666666667 9.5 12.9
